model,dataset,experiment_name,perturbation,dose,DEGs,r2mean,r2mean_top20,r2mean_top100,r2mean_all_boostrap_mean,r2mean_top20_boostrap_mean,r2mean_top100_boostrap_mean,cell_type_test,average_mean_expressed_diff,average_fractions_diff,average_mean_degs20_diff,average_mean_degs100_diff,edistance,wasserstein,euclidean,mean_pairwise,mmd
ScPreGanPipeline,PbmcSinglePipeline_PbmcPipeline,,ifn-b,-1.0,51,0.885,0.901,0.935,0.8852529703003945,0.9276307906486422,0.9005357898986562,Dendritic,0.851469,0.1812773071632047,0.1488631,0.3253164,0.243160319800062,0.5199616043994394,0.49311292,0.772683,0.2431603551094902
VidrSinglePipeline,NaultSinglePipeline_NaultLiverTissuePipeline,,tcdd,30.0,55,0.947,0.924,0.956,0.9461790693897528,0.9556893999086312,0.9178880217396116,Hepatocytes - portal,0.8900415,0.6846250646771579,0.16693501,0.34015167,0.1284489549748389,0.6769446871556807,0.35839763,0.7589593,0.1284494224379947
VidrSinglePipeline,PbmcSinglePipeline_PbmcPipeline,,ifn-b,-1.0,37,0.939,0.906,0.96,0.9387338866056189,0.9580387234945096,0.9023057809303248,Dendritic,0.9319202,0.7025400130198954,0.17114468,0.43353307,0.161319550840025,0.5197999570926052,0.4016462,0.7421342,0.1613195509052513
VidrSinglePipeline,NaultSinglePipeline_NaultLiverTissuePipeline,,tcdd,30.0,9,0.867,0.821,0.598,0.8659893223191395,0.8319490037226632,0.7883452163699203,Endothelial Cells,0.8851334,0.7089816501477448,0.6469574,0.6878905,2.3750769902291107,1.6592589148978791,1.541128,1.230295,2.375077233573494
ScPreGanPipeline,PbmcSinglePipeline_PbmcPipeline,,ifn-b,-1.0,56,0.939,0.949,0.947,0.937879512259624,0.9475355455876212,0.9467878933277322,CD14+Mono,0.8759122,0.1932025903439451,0.11097312,0.2703054,0.1286873308882276,0.3094053434015932,0.35873008,0.6175808,0.1286873582588367
ScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,,tcdd,3.0,5,0.918,0.964,0.978,0.9128017322140336,0.98657154273674,0.9490115264911704,Cholangiocytes,0.87988317,0.7393035077793495,0.4251423,0.680848,0.6507757583336303,0.8090892569845626,0.8067068,0.90080523,0.6507757453288453
ScGenPipeline,PbmcSinglePipeline_PbmcPipeline,,ifn-b,-1.0,40,0.895,0.839,0.616,0.8949483715666042,0.6640734499319585,0.8349434321656779,CD14+Mono,0.9345919,0.7196856406321493,0.42604142,0.58516645,0.922103943459794,1.0881316949866835,0.9602626,1.0289303,0.9221041581713516
ScGenPipeline,PbmcSinglePipeline_PbmcPipeline,,ifn-b,-1.0,17,0.882,0.902,0.806,0.8820485834022617,0.7942759868416825,0.8469530304365975,FCGR3A+Mono,0.9380744,0.8018468337160773,0.5610734,0.6875482,1.7075730816606176,1.6348783037591648,1.3067398,1.2211964,1.7075726152272388
VidrSinglePipeline,PbmcSinglePipeline_PbmcPipeline,,ifn-b,-1.0,30,0.98,0.976,0.986,0.9794573373585996,0.9884434628918184,0.9751509434934458,CD14+Mono,0.93760204,0.7821538456986312,0.22641146,0.45460454,0.1799292860035495,0.4457035221157127,0.42418036,0.6836067,0.1799291539946748
ScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,,tcdd,10.0,19,0.895,0.91,0.949,0.8928874498774892,0.9138277288106466,0.869880680926749,Cholangiocytes,0.88757616,0.7635826968411127,0.43008643,0.6921551,0.6238716638293093,0.8411156330366724,0.7898554,0.90785176,0.6238716383210717
ScPreGanPipeline,PbmcSinglePipeline_PbmcPipeline,,ifn-b,-1.0,34,0.859,0.924,0.955,0.859082156465003,0.9549747489995866,0.9139831768106428,CD8T,0.8735357,0.1993509882316815,0.3648576,0.56717676,0.574935836591167,0.8120492231462186,0.75824535,0.9220496,0.5749358139658125
ScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,,tcdd,3.0,10,0.976,0.978,0.98,0.9760366595899987,0.988512317284956,0.974507245885573,Endothelial Cells,0.9088199,0.7319783195188548,0.5787798,0.697224,0.5232422392841825,0.8101188488792567,0.7233547,0.91295445,0.5232422469555715
ScGenPipeline,PbmcSinglePipeline_PbmcPipeline,,ifn-b,-1.0,24,0.857,0.767,0.902,0.8568463824556684,0.903363113646698,0.7955089480466481,CD8T,0.9447643,0.824761707002556,0.27063853,0.60272765,0.4466726349553861,0.6995513982461659,0.66833603,0.8438371,0.4466726830695011
ScGenPipeline,PbmcSinglePipeline_PbmcPipeline,,ifn-b,-1.0,28,0.889,0.856,0.941,0.8888137067001927,0.9408570968394718,0.858036580819478,NK,0.9475953,0.8124467650918283,0.3992288,0.67549974,0.5211885638540369,0.77505185949588,0.72193396,0.8939075,0.5211884772324865
ScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,,tcdd,3.0,28,0.974,0.974,0.968,0.9733888213569616,0.9642359558004968,0.9708115710083018,Hepatocytes - central,0.9044967,0.6742721092378331,0.38997757,0.46994084,0.3213977076312121,0.6593825969823291,0.5669188,0.7828627,0.3213979966905437
ScPreGanPipeline,PbmcSinglePipeline_PbmcPipeline,,ifn-b,-1.0,28,0.885,0.891,0.902,0.8842913626944723,0.902131390097151,0.8945745683982619,FCGR3A+Mono,0.85767204,0.1818088542550716,0.10704249,0.37705493,0.2975123155301241,0.5456955916342802,0.5454468,0.7980552,0.2975123625567397
VidrSinglePipeline,PbmcSinglePipeline_PbmcPipeline,,ifn-b,-1.0,17,0.99,0.99,0.992,0.990573715081646,0.9911497241144182,0.9927699694497688,FCGR3A+Mono,0.9425389,0.7408745243759083,0.11574854,0.42520896,0.0332106101777641,0.346033447362977,0.18223786,0.64772135,0.0332105824567074
ScPreGanPipeline,PbmcSinglePipeline_PbmcPipeline,,ifn-b,-1.0,28,0.734,0.799,0.861,0.7337317378424274,0.8610996443938146,0.7610140854289652,NK,0.86749023,0.2101932198813699,0.3081065,0.53097534,0.6787327885168264,0.8331243693763694,0.82385284,0.9280562,0.6787328091617627
VidrSinglePipeline,PbmcSinglePipeline_PbmcPipeline,,ifn-b,-1.0,12,0.978,0.982,0.978,0.9778194960886863,0.9778770088235662,0.9796660933177256,CD8T,0.94018686,0.794403153770471,0.29292497,0.62570965,0.103908486050523,0.5992444702453081,0.3223483,0.79570526,0.1039084806093989
ScPreGanPipeline,PbmcSinglePipeline_PbmcPipeline,,ifn-b,-1.0,27,0.771,0.891,0.906,0.7698381675472566,0.8882250581507138,0.8797924656717262,B,0.8570876,0.1989028737386171,0.22870286,0.55324334,0.5765569008613276,0.7920566498619489,0.7593138,0.9072121,0.5765568404200503
ScGenPipeline,PbmcSinglePipeline_PbmcPipeline,,ifn-b,-1.0,35,0.843,0.776,0.878,0.8425575921318746,0.8665928175702479,0.8076593310870298,B,0.9460074,0.8179224313125419,0.2809779,0.6393278,0.4897849550417699,0.7271422135654755,0.6998458,0.8648407,0.4897849240371612
VidrSinglePipeline,PbmcSinglePipeline_PbmcPipeline,,ifn-b,-1.0,9,0.955,0.962,0.962,0.9546095029001952,0.9625692376765146,0.965461573376328,NK,0.94227564,0.762093293113022,0.35862347,0.6697657,0.2754904561729643,0.7265133150923373,0.52487195,0.8714864,0.2754904460917737
VidrSinglePipeline,PbmcSinglePipeline_PbmcPipeline,,ifn-b,-1.0,19,0.958,0.955,0.956,0.9582731787338358,0.9603615471943036,0.955510621394188,B,0.94280833,0.785505024897003,0.428909,0.70669,0.3234890681006265,0.7782885574292423,0.5687613,0.89222026,0.3234891916185539
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.01,0,0.986,0.988,0.976,0.9861917333902178,0.969980231093892,0.9842062058834036,Stellate Cells,0.87477463,0.6643388040104561,0.45632634,0.53973955,7.98392724643824,1.088955076426734,2.8255847,0.9885619,7.983926242444033
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.01,0,0.988,0.982,0.97,0.9871565227967676,0.9565662759301756,0.9798399111842192,Endothelial Cells,0.9001772,0.7299788222533556,0.49018922,0.58583623,7.679532431168126,1.1028425714326873,2.7711964,1.023552,7.679533871978103
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.03,0,0.986,0.992,0.996,0.986741490746518,0.9967673724108872,0.9935957966037456,Stellate Cells,0.87882876,0.6662517316557693,0.62053335,0.6527917,8.266885416947122,1.0893950780114972,2.875219,0.9886126,8.26688351025125
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.01,1,0.956,0.941,0.937,0.9524626915896892,0.8735591200710663,0.9449191120195052,B Cells,0.8880448,0.7152803870350614,0.8547834,0.8622081,6.807105290576624,1.2273508443441936,2.609043,1.0606164,6.807105778476628
ScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,,tcdd,10.0,14,0.893,0.878,0.962,0.8892299165837007,0.9578982212401458,0.8461021960499765,Portal Fibroblasts,0.86747444,0.7590868067226891,0.51504534,0.668554,0.7104359669875273,0.8510704012971262,0.84287363,0.92843693,0.7104360035097969
ScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,,tcdd,30.0,6,0.839,0.893,0.81,0.8391442701199407,0.9079902250099484,0.8889263775665412,Endothelial Cells,0.8953077,0.7554192276270003,0.7682561,0.74869287,8.958079942992061,2.485705820324064,2.993004,1.4325136,8.958076545682975
VidrSinglePipeline,NaultSinglePipeline_NaultLiverTissuePipeline,,tcdd,30.0,9,0.861,0.619,0.265,0.8606488155727527,0.6362831509640644,0.5600473493747143,Cholangiocytes,0.85103464,0.7219793378275595,0.66561925,0.7353036,0.7162559304959777,0.8055243499602993,0.846319,0.8938079,0.7162557721078144
VidrSinglePipeline,NaultSinglePipeline_NaultLiverTissuePipeline,,tcdd,30.0,4,0.769,0.684,0.406,0.7667125567899308,0.5504313339270744,0.685510269709863,Portal Fibroblasts,0.83039093,0.7388467793646167,0.6685674,0.6641329,1.1757546959320209,0.8891999393905768,1.0843226,0.9420725,1.1757546517100976
VidrSinglePipeline,NaultSinglePipeline_NaultLiverTissuePipeline,,tcdd,30.0,29,0.929,0.947,0.98,0.9284873640392864,0.9703438179435182,0.9453490914958864,Hepatocytes - central,0.8566963,0.7013334244812106,0.32996273,0.42786092,0.2437486473583822,0.5303441593318217,0.49370798,0.74034303,0.2437486438795128
ScGenPipeline,NaultSinglePipeline_NaultPipeline,,tcdd,0.01,0,0.978,0.986,0.978,0.9783155169962704,0.9778020639329312,0.9780138032465726,Stellate Cells,0.876925,0.7208197105581752,0.4892971,0.56542677,3.485880878545512,1.111326389570602,1.8670514,1.0024589,3.485880763072874
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.1,1,0.99,0.99,0.992,0.9897818217944064,0.9939923742342116,0.9911361796320368,Stellate Cells,0.8772203,0.6672348343341675,0.72968936,0.74603194,6.465304811154207,1.07356573568959,2.5426967,1.009956,6.465304254719984
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.03,2,0.966,0.984,0.99,0.9634520863684104,0.9913094449730864,0.980749462521742,B Cells,0.9014038,0.7144590217331861,0.74489814,0.8498792,5.68419564560771,1.1228773118916922,2.3841553,0.9961792,5.684195270674248
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.01,0,0.98,0.986,0.986,0.9795009889562064,0.9857902427327114,0.9859187655009662,Hepatocytes - central,0.8968093,0.6414053573205504,0.38808578,0.54370135,35.98368644844405,1.40207016449004,5.9986405,1.0098296,35.983635311319404
ScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,,tcdd,10.0,34,0.935,0.939,0.953,0.9358597639274716,0.9426951478858664,0.9357725584389224,Hepatocytes - central,0.88946456,0.7277886832931081,0.38423756,0.5422483,0.4142233635795562,0.665429844524589,0.6436019,0.8044585,0.4142234785734552
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.03,0,0.986,0.986,0.992,0.9849666120899288,0.993584576758618,0.9839755386289696,Endothelial Cells,0.9054264,0.732533562837976,0.64914083,0.6904746,8.423073617407786,1.0679019575584845,2.9022527,0.9964049,8.423080647128923
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.01,0,0.982,0.986,0.976,0.982562535387957,0.9765314297140636,0.9848025427698928,Hepatocytes - portal,0.90915245,0.6563459304459138,0.3955926,0.5349356,65.96014257779144,1.4060781063855965,8.121569,1.0134579,65.95992500602968
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.01,1,0.738,0.558,0.421,0.7288875356804735,0.4278646695344125,0.4824634293639869,Subtype 1,0.8601404,0.7774941896441896,0.80785847,0.8506085,4.849139076402972,1.9180511899416253,2.2020757,1.2685308,4.849138634124654
ScGenPipeline,NaultSinglePipeline_NaultPipeline,,tcdd,0.01,1,0.958,0.947,0.951,0.9591838309137762,0.9386613361046142,0.941371931141884,Endothelial Cells,0.9055247,0.7392869572331976,0.55829036,0.63907105,1.8228708022879303,1.1416416004449588,1.3501372,1.0432655,1.822870694410196
ScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,,tcdd,10.0,43,0.972,0.962,0.97,0.9719448494605182,0.9708797699225756,0.9593345605836086,Hepatocytes - portal,0.9024847,0.7424885838415929,0.32335407,0.5060122,0.1578874367360534,0.5237372042193107,0.397351,0.75410837,0.1578872136173645
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.01,0,0.949,0.96,0.984,0.9467103362415084,0.9695339196446516,0.9572131408603726,Macrophage,0.9237899,0.7035486227049559,0.8355142,0.8655302,61.04457685349656,1.891344734238986,7.813103,1.1390505,61.0445834014382
ScPreGanPipeline,NaultSinglePipeline_NaultPipeline,,tcdd,0.01,3,0.328,0.132,0.044,0.3281884712756692,0.0653887642689566,0.0819879223228992,Endothelial Cells,0.8152398,0.1408587761433173,0.6996477,0.7334668,1.0983957667238604,1.074274583608099,1.0480441,1.0358262,1.0983954971046974
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.1,2,0.968,0.924,0.867,0.9660346392994644,0.945230263719086,0.9446609150158776,B Cells,0.90929705,0.7187286098047698,0.8976868,0.9233962,4.170784097670797,1.07005738460524,2.04225,0.99221903,4.170783670337738
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.3,0,0.992,0.994,0.996,0.9925939022667782,0.9975541438672264,0.9947119086356592,Stellate Cells,0.88263243,0.6983392520076661,0.73009783,0.7834314,4.056527525718957,1.1669498563704734,2.014083,1.0423888,4.056528158130846
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.03,0,0.767,0.564,0.396,0.7587148129463513,0.3679949634230433,0.4177581367449868,Subtype 1,0.86220187,0.7673818615406851,0.72092545,0.8152913,4.227599089130437,1.7072130115801558,2.056113,1.203698,4.22759907431954
ScGenPipeline,NaultSinglePipeline_NaultPipeline,,tcdd,0.01,1,0.99,0.99,0.984,0.9891773964735502,0.985493253236276,0.9881858646049578,Hepatocytes - portal,0.9053389,0.6605209575393707,0.35250467,0.5089913,1.991263795106968,1.2331301293488028,1.4111221,0.97820216,1.9912631105990228
VidrSinglePipeline,NaultSinglePipeline_NaultPipeline,,tcdd,0.01,0,0.99,0.992,0.988,0.9902965022274722,0.9896398266714872,0.9907798678654852,Hepatocytes - portal,0.9043004,0.6724621938162464,0.3228018,0.490395,1.3872344247580444,1.182900591735241,1.1778096,0.9715297,1.3872359308305788
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.03,1,0.966,0.976,0.986,0.9655910899411264,0.9903579594428358,0.9739399332818568,Hepatocytes - central,0.8973995,0.6374852307278568,0.46625906,0.5210237,58.18089989517889,1.5147934740262583,7.6276455,1.0215571,58.180949837888576
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.01,0,0.955,0.972,0.98,0.9505795432680176,0.9530317514837172,0.972590038638322,Cholangiocytes,0.8700831,0.7363761378272927,0.82247174,0.83232903,3.077479815147753,1.0842573989054838,1.7542748,1.0133657,3.0774803275189417
ScPreGanPipeline,NaultSinglePipeline_NaultPipeline,,tcdd,0.01,11,0.852,0.817,0.823,0.852237281315577,0.8405704443594283,0.8043368693382567,Hepatocytes - portal,0.61798215,0.0657786356331381,0.29391843,0.3356062,0.904790282485001,0.9166667821341116,0.95120585,0.96676856,0.9047916150416716
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.03,0,0.953,0.98,0.988,0.9523817575358948,0.9887535315402208,0.9827040443656242,Macrophage,0.9348288,0.712467715321932,0.54349524,0.79714125,60.23337192380279,1.5670492293188063,7.76102,1.060522,60.23331879899742
VidrSinglePipeline,NaultSinglePipeline_NaultPipeline,,tcdd,0.01,0,0.974,0.98,0.984,0.9728814843488486,0.9740779453482276,0.975482470623733,Endothelial Cells,0.8928327,0.7199101326426327,0.43940726,0.5578417,0.8346104046372047,0.9966343555378144,0.91357,0.9925589,0.8346102476309771
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.1,0,0.767,0.524,0.434,0.7610197219291065,0.186460757302429,0.3560027709837253,Subtype 1,0.8829402,0.7759347665847666,0.7991487,0.85580134,4.269121692788365,1.735131880808779,2.0661857,1.194281,4.26912172435437
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.3,0,0.956,0.953,0.945,0.9545373451032718,0.957004260117238,0.9423976883624549,B Cells,0.8983156,0.7268255991726248,0.7921755,0.8158982,3.8082303016605112,1.1391397007457769,1.9514691,1.0471072,3.8082303008124674
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.1,0,0.986,0.986,0.988,0.9866307285006388,0.9925320256916748,0.9850002073330764,Endothelial Cells,0.9059909,0.732075385805731,0.63930595,0.6808062,5.618075602499989,1.0560515658726202,2.3702466,1.0022599,5.61807414186388
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.03,0,0.97,0.976,0.98,0.9701988820194803,0.9781944292078464,0.9743665051010968,Hepatocytes - portal,0.9110889,0.6558115618922782,0.4200476,0.5324366,110.73343435451984,1.5220341256792216,10.523026,1.0277478,110.73233936215512
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,1.0,1,0.984,0.974,0.986,0.984203993130972,0.9900085456748768,0.9754195816443278,Stellate Cells,0.8711439,0.745124881414078,0.64946896,0.7565683,2.9751243366567808,1.1196033062581292,1.7248552,1.0176976,2.9751248279248093
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.03,1,0.956,0.982,0.99,0.9542120786246008,0.988081587397944,0.9779262394807232,Cholangiocytes,0.8706728,0.7328772971593996,0.7884054,0.8400162,2.7449281609314906,0.944386539222444,1.6567825,0.94807893,2.744928515470186
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.01,3,0.885,0.958,0.974,0.8691978387586715,0.8225611559929868,0.8943918430899648,Neutrophils,0.74789536,0.7213043395243881,0.64165497,0.73472464,4.894635394778667,1.2559543958529065,2.212382,1.0498222,4.894635765784724
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.01,0,0.941,0.953,0.916,0.9346138102437748,0.8930405765422265,0.9333840930930308,Portal Fibroblasts,0.8388254,0.6874275374806135,0.648656,0.78447914,11.42483104765203,1.0560524580608603,3.380064,1.0242537,11.424831531459558
ScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,,tcdd,10.0,11,0.955,0.941,0.956,0.9550340582545574,0.9614128580904658,0.9380677796655624,Endothelial Cells,0.914145,0.7726029963728118,0.6593752,0.78431237,0.9534391813411812,1.06542021892049,0.9764424,1.0324435,0.9534392101067478
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.01,0,0.958,0.982,0.98,0.9555691359108496,0.9570997864467066,0.9757650811093574,T Cells,0.9008181,0.7178571332779536,0.76808786,0.825331,10.374506899758984,1.2546515710510395,3.2209477,1.0460571,10.374507475207707
ScPreGanPipeline,NaultSinglePipeline_NaultPipeline,,tcdd,0.01,6,0.261,0.018,0.036,0.2604944563170784,0.0446860164563168,0.003522297882741,Stellate Cells,0.7818236,0.1398549517331464,0.7750565,0.7434066,1.1001995537934763,1.0627886830313251,1.0489038,1.0312071,1.100199806703799
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.1,0,0.966,0.982,0.984,0.9661069390644133,0.9858362236865834,0.9855238304884942,Macrophage,0.94254476,0.7208908656221965,0.73997784,0.8205526,46.85022233238001,1.5378146679282056,6.84472,1.071526,46.85016608550972
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.1,1,0.97,0.98,0.935,0.9705896488663138,0.9333887824370098,0.97897971324076,Hepatocytes - central,0.906034,0.6429979702861699,0.6405196,0.5657547,51.11046880592732,1.6242173053160402,7.1491566,1.0775644,51.11004948856693
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.3,4,0.859,0.916,0.767,0.8516400009981993,0.7076014378955126,0.8724613639182557,Subtype 1,0.8758361,0.8020400720720721,0.8045972,0.81063956,2.0880450491301428,1.4944741414131717,1.4450071,1.1278495,2.0880448282953776
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.03,0,0.75,0.272,0.009,0.7453499537890522,0.0169389080980472,0.8686077746952796,Neutrophils,0.88487375,0.7371638890665303,0.93194306,0.92819196,20.93839061122708,5.2824888145276185,4.5758486,1.7717633,20.93839396232184
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,1.0,3,0.941,0.914,0.933,0.9406207635929832,0.9452655178454346,0.8932830209595366,B Cells,0.9105699,0.7507503791124187,0.79690987,0.88601613,1.537568860832069,1.1117029378067562,1.2399873,1.0079235,1.5375689705489963
ScGenPipeline,NaultSinglePipeline_NaultLiverTissuePipeline,,tcdd,30.0,8,0.85,0.623,0.549,0.8495783180409984,0.6140203751163322,0.6396459402517134,Stellate Cells,0.8417011,0.7071518321641758,0.708929,0.62539744,1.6228659940945689,1.403736707777963,1.273918,1.1391592,1.6228661780953646
VidrSinglePipeline,NaultSinglePipeline_NaultPipeline,,tcdd,0.01,0,0.982,0.984,0.966,0.9812816048311076,0.9645313985338552,0.9749151761799087,Stellate Cells,0.8688479,0.7175753794876264,0.45651627,0.54572153,1.5502193698997755,1.026203816432556,1.2450781,0.977193,1.5502192430484183
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.03,0,0.949,0.951,0.924,0.94535799611302,0.9031062140696358,0.9492482191341632,Portal Fibroblasts,0.86114216,0.6831329371156982,0.72237927,0.8260196,11.537058135987817,1.0067318667675116,3.396624,0.9951378,11.537058696441507
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,3.0,2,0.945,0.939,0.962,0.9444593159856284,0.9867939379714648,0.9290931385932268,Stellate Cells,0.86221755,0.8186610511009479,0.67939126,0.71593094,1.0097726498152395,0.893703482184293,1.0048743,0.953055,1.0097728931209278
VidrMultiplePipeline,NaultMultiplePipeline_NaultPipeline,,tcdd,0.1,2,0.964,0.956,0.931,0.961083934985356,0.991309321208838,0.982306587389308,Cholangiocytes,0.88422453,0.7418912353149514,0.8472372,0.88732207,2.360774277090896,1.0093839961083946,1.5364813,0.9771357,2.3607739883117107
